case_id,idx,x,y,s,s_norm,fs_raw,fs_centered,fs_norm,valid
bird_136_symmetrical_8_1,0,29.393436069094683,76.54455739861444,0.0,0.0,0.0,,0.0,False
bird_136_symmetrical_8_1,1,29.64694834512931,76.56297596822502,0.2541804827416071,0.004020328221329851,0.0,,0.0,False
bird_136_symmetrical_8_1,2,29.900460621163937,76.58139453783559,0.5083609654832142,0.008040656442659702,0.0,,0.0,False
bird_136_symmetrical_8_1,3,30.004074591772426,76.37636281226648,0.7380865918184258,0.011674186479098441,1.3958716254222179,0.32208020050569397,0.8057942660596685,True
bird_136_symmetrical_8_1,4,30.071325801209078,76.13126398293508,0.9922443406877326,0.015694155122747886,1.1123635181610918,0.038572093244567895,0.6421336521093388,True
bird_136_symmetrical_8_1,5,30.137638341285914,75.8858870924099,1.246423748538266,0.0197144663427137,1.0754996691720875,0.0017082442555635957,0.6208532724531908,True
bird_136_symmetrical_8_1,6,30.20032576361217,75.63956659288101,1.50059593703668,0.023734663375450216,1.0742674693549905,0.00047604443846660516,0.6201419609477676,True
bird_136_symmetrical_8_1,7,30.257425524053282,75.39188267482866,1.7547763963646805,0.02775499122645115,1.0739484700053514,0.00015704508882752322,0.6199578123182415,True
bird_136_symmetrical_8_1,8,30.314526259751066,75.14419939692786,2.0089564509891837,0.031775312676327674,1.0739409588059623,0.0001495338894383913,0.6199534763311144,True
bird_136_symmetrical_8_1,9,30.37129842487845,74.89644834393756,2.2631289573525812,0.035795514736679024,1.0742238368027042,0.0004324118861802617,0.6201167732014122,True
bird_136_symmetrical_8_1,10,30.423157648675925,74.64762679470905,2.517297292228018,0.03981565081733518,1.0743876374910146,0.0005962125744907176,0.6202113303605473,True
bird_136_symmetrical_8_1,11,30.47156014347928,74.39809743042035,2.7714777500636156,0.04383597864473104,1.0745132046218366,0.0007217797053127306,0.6202838164489377,True
bird_136_symmetrical_8_1,12,30.516920861414008,74.14802674485915,3.025629166562917,0.04785584713039209,1.07479167382599,0.0010002489094660394,0.6204445682572661,True
bird_136_symmetrical_8_1,13,30.555572697944882,73.89681454352707,3.2797974859210135,0.05187598296561319,1.0746018857168036,0.0008104608002796887,0.6203350093498684,True
bird_136_symmetrical_8_1,14,30.590884579291156,73.64509969392333,3.533977135923229,0.05589629801564979,1.0745349014002772,0.0007434764837532803,0.6202963413397234,True
bird_136_symmetrical_8_1,15,30.621779648265118,73.39283186848635,3.788129769270997,0.059916185747990125,1.0743952584956595,0.0006038335791356264,0.6202157297349115,True
bird_136_symmetrical_8_1,16,30.64842789772709,73.14005264195012,4.042309757798112,0.06393650615241582,1.0742058285469858,0.000414403630461857,0.6201063775826925,True
bird_136_symmetrical_8_1,17,30.672755156884804,72.88704488445559,4.296484384561952,0.06795674175076996,1.0741178830500484,0.0003264581335244987,0.6200556093201479,True
bird_136_symmetrical_8_1,18,30.693490447522045,72.6337181487493,4.550658315761471,0.07197696634750493,1.0739546634194475,0.00016323850292354614,0.619961387587969,True
bird_136_symmetrical_8_1,19,30.712420784804532,72.38024360641525,4.804838765995322,0.0759972940546653,1.0738691814181776,7.775650165364745e-05,0.6199120414266028,True
bird_136_symmetrical_8_1,20,30.730726716248142,72.1267235779401,5.059018843822164,0.08001761587152915,1.0738713682386545,7.99433221305712e-05,0.6199133038116024,True
bird_136_symmetrical_8_1,21,30.747375017645513,71.87309123615704,5.313196991462312,0.0840379071589678,1.0738867043414886,9.527942496467823e-05,0.619922156877674,True
bird_136_symmetrical_8_1,22,30.76278697942241,71.61937855113874,5.567377350862891,0.0880582334294342,1.0739084286659972,0.00011700374947332115,0.6199346976699678,True
bird_136_symmetrical_8_1,23,30.77629221413479,71.36556101189554,5.821553932380761,0.0920784999457908,1.073871393412752,7.996849622804447e-05,0.6199133183438438,True
bird_136_symmetrical_8_1,24,30.787520332169258,71.1116302700301,6.075732791255618,0.09609880248270439,1.073800048136356,8.623219832193385e-06,0.6198721328841044,True
bird_136_symmetrical_8_1,25,30.79909414577345,70.85771500040144,6.329911699334045,0.10011910579786225,1.0737919034568275,4.785403036056124e-07,0.6198674312081455,True
bird_136_symmetrical_8_1,26,30.810989879355965,70.60381326461643,6.584091950164249,0.10413943035109002,1.0737938733715209,2.448454996972771e-06,0.6198685683800284,True
bird_136_symmetrical_8_1,27,30.822259373976948,70.34988289501638,6.838272268273723,0.10815975596846222,1.0737964560363298,5.031119805876116e-06,0.6198700592739302,True
bird_136_symmetrical_8_1,28,30.833226435666127,70.09593912388702,7.0924527461580285,0.11218008411296498,1.0738092131009855,1.7788184461631218e-05,0.6198774235396436,True
bird_136_symmetrical_8_1,29,30.8441755679374,69.84199457516188,7.346633227951401,0.11620041231929677,1.0738830597770432,9.163486051932956e-05,0.6199200529813853,True
bird_136_symmetrical_8_1,30,30.853716676845284,69.58799653610338,7.600810403568638,0.12022068823241912,1.0739699855862377,0.0001785606697137787,0.6199702326091862,True
bird_136_symmetrical_8_1,31,30.860032519464646,69.33390180872088,7.854983612919224,0.1242409014117958,1.0738634206014663,7.199568494242747e-05,0.6199087158821981,True
bird_136_symmetrical_8_1,32,30.864193907567657,69.07975562349638,8.109163865132313,0.12826122598689643,1.0737950727483891,3.647831865238871e-06,0.619869260743843,True
bird_136_symmetrical_8_1,33,30.869605327013545,68.82563773353878,8.36333936642408,0.1322814754175058,1.0738477345788313,5.630966230740775e-05,0.6198996608180601,True
bird_136_symmetrical_8_1,34,30.876984752741123,68.57156467688164,8.617519566367301,0.13630179916586305,1.073860070619788,6.864570326414743e-05,0.6199067820395878,True
bird_136_symmetrical_8_1,35,30.884767430483393,68.31750337030908,8.871700048643563,0.1403221273798326,1.0739432307324632,0.00015180581593932096,0.6199547878452351,True
bird_136_symmetrical_8_1,36,30.894116144171694,68.06350027864188,9.125875124180332,0.14434237007634965,1.0740703252516932,0.00027890033516930757,0.620028155648533,True
bird_136_symmetrical_8_1,37,30.907053285198607,67.80965700054028,9.380047859648391,0.14836257576040932,1.0739843366365605,0.00019291172003654822,0.6199785170343807,True
bird_136_symmetrical_8_1,38,30.923201712609828,67.55599270776416,9.634225642189403,0.15238286127313883,1.0738183307282145,2.6905811690625114e-05,0.6198826868687402,True
bird_136_symmetrical_8_1,39,30.93906379358545,67.30231410801001,9.888399672306772,0.15640308743444012,1.0737945761060734,3.15118954952176e-06,0.619868974047328,True
bird_136_symmetrical_8_1,40,30.9541026902016,67.04858308496678,10.142575989980145,0.16042334977761447,1.0738097057188691,1.8280802345227443e-05,0.6198777079129761,True
bird_136_symmetrical_8_1,41,30.97127875756762,66.79498411758874,10.396755952891013,0.1644436697768725,1.073793167141239,1.7422247151621661e-06,0.6198681606947504,True
bird_136_symmetrical_8_1,42,30.988452558046955,66.54138559769886,10.650935316162778,0.16846398029174373,1.0737939990083345,2.574091810592094e-06,0.6198686409063424,True
bird_136_symmetrical_8_1,43,31.00477026540503,66.28772944409197,10.90511578715941,0.17248430832730535,1.0737926500927477,1.225176223806912e-06,0.6198678622183704,True
bird_136_symmetrical_8_1,44,31.020923715901798,66.03406297541613,11.159296060377883,0.17650463323464446,1.073793083793909,1.6588773850134686e-06,0.6198681125808697,True
bird_136_symmetrical_8_1,45,31.037124086244493,65.78039994640244,11.413475887051131,0.18052495107905586,1.0738099115046447,1.848658812075854e-05,0.6198778267068501,True
bird_136_symmetrical_8_1,46,31.054357608529774,65.52680465710266,11.667656069294745,0.18454527454746153,1.0738171564229688,2.5731506444914842e-05,0.6198820089780113,True
bird_136_symmetrical_8_1,47,31.07233063878732,65.27326059810053,11.921836358994618,0.18856559971548406,1.0738147057423595,2.3280825835580998e-05,0.6198805942745765,True
bird_136_symmetrical_8_1,48,31.091162110526305,65.01977937719427,12.176016125459196,0.19258591660758545,1.0738046964209433,1.3271504419432034e-05,0.619874816197526,True
bird_136_symmetrical_8_1,49,31.11074902213804,64.76635470285478,12.430196598097359,0.19660624466911092,1.073803816795177,1.239187865298419e-05,0.6198743084163046,True
bird_136_symmetrical_8_1,50,31.13004704692512,64.51290799633729,12.68437694117142,0.20062657068134362,1.0738578151800728,6.639026354893218e-05,0.6199054800427874,True
bird_136_symmetrical_8_1,51,31.15019960647069,64.25953365405266,12.938551454025102,0.20464680447800074,1.0739643514071024,0.00017292649057853993,0.6199669801688052,True
bird_136_symmetrical_8_1,52,31.173963291200526,64.00647184708404,13.192726572512653,0.20866704785386275,1.0738854483993736,9.40234828497033e-05,0.6199214318604617,True
bird_136_symmetrical_8_1,53,31.199385043266062,63.753567807529926,13.446905089899296,0.21268734498951702,1.073802063662356,1.0638745832070029e-05,0.6198732963860083,True
bird_136_symmetrical_8_1,54,31.22414433944148,63.500598460605694,13.701083203100206,0.21670763573223625,1.0737921309079759,7.05991451965815e-07,0.6198675625087807,True
bird_136_symmetrical_8_1,55,31.250083258812452,63.24774557430803,13.95526307965851,0.22072795436567086,1.073818787773154,2.7362856630075427e-05,0.6198829507068933,True
bird_136_symmetrical_8_1,56,31.274879415029716,62.99477797307796,14.209443048647504,0.22474827446106554,1.073886183031721,9.47581151971022e-05,0.6199218559413889,True
bird_136_symmetrical_8_1,57,31.298159196102294,62.74166835556955,14.463620991597004,0.22876856251094801,1.073920123343533,0.0001286984270090219,0.6199414486518847,True
