metric,n_cases,mean,sd,se,min,max
expected_fs_hard_sum,15,31.12077292127896,0.9300619008656751,0.24014095019965154,29.000690115513915,32.02392048245153
expected_fs_hard_mean,15,1.2451935838533623,0.01242541095722653,0.0032082273138081007,1.2213824344786266,1.2592069241730224
expected_fs_hard_density,15,0.250206194147762,0.0018416865822491859,0.0004755214307989835,0.2468206291304216,0.252525689393095
expected_fs_soft_sum,15,31.2435067619083,0.975005235572009,0.251745269322362,28.98386406221352,32.193578457881074
expected_fs_soft_mean,15,1.247087990834738,0.012946713116432999,0.0033428269525380087,1.2215992388746402,1.261788068499963
expected_fs_soft_density,15,0.2505260484721422,0.0019259217844722627,0.0004972708664906096,0.24696810478929315,0.2529586097616745
n_shapes_selected_hard,15,3731.0666666666666,245.5313383159838,63.39591895132161,3334.0,4150.0
