metric,n_cases,mean,sd,se,min,max
expected_fs_hard_sum,15,4.9549699952781046,0.26768403848430855,0.06911572153968482,4.581867597200871,5.361131809487282
expected_fs_hard_mean,15,0.7999943315348369,0.01921807303035872,0.004962085119518482,0.7739525091390518,0.8303437208735127
expected_fs_hard_density,15,0.20139597498823317,0.005458056128254871,0.0014092640324930967,0.19394087831511903,0.20920788286917516
expected_fs_soft_sum,15,4.892752850595925,0.27257096689307203,0.07037752102910141,4.50631512235705,5.310048851367611
expected_fs_soft_mean,15,0.7953886325730793,0.019620414707032793,0.005065969293734739,0.7683872699176468,0.8267406661141559
expected_fs_soft_density,15,0.20006399314703247,0.005579198772915589,0.0014405429288455287,0.1923152331679896,0.2080532191670023
n_shapes_selected_hard,15,5115.8,663.6069404614236,171.34257525565002,3988.0,6530.0
