metric,n_cases,mean,sd,se,min,max
expected_fs_hard_sum,15,27.932943301050315,0.6829477644540878,0.17633635453735116,27.11044472083873,29.713560179483164
expected_fs_hard_mean,15,1.195310108510781,0.01083465317365191,0.0027974954202324787,1.1794982997394743,1.2217678979895317
expected_fs_hard_density,15,0.24183047913758857,0.001961615715250103,0.0005064869997881599,0.23873394417903732,0.246270539189399
expected_fs_soft_sum,15,27.9080563480765,0.701410729800641,0.18110347169127153,27.060071707302008,29.730788372792247
expected_fs_soft_mean,15,1.1952273420421402,0.011104651235682078,0.0028672086200825534,1.1789724135179451,1.2221097663398424
expected_fs_soft_density,15,0.24184432331792363,0.002010381308109139,0.0005190782217222251,0.23865335501229165,0.24632584467370872
n_shapes_selected_hard,15,5403.733333333334,178.96147497103817,46.20765414503642,4983.0,5631.0
