case_id,top_k_clusters,n_selected_clusters,n_shapes_selected_hard,expected_fs_hard_sum,expected_fs_hard_mean,expected_fs_hard_density,expected_fs_soft_sum,expected_fs_soft_mean,expected_fs_soft_density,fs_signed,fs_resolution,n_points_shape,n_points_occluder
elephant_7_high_large_1,5,5,5449,27.436092731449282,1.1926978480797408,0.24201392897620153,27.429979335054593,1.192863039154159,0.2420657063036733,True,3,256,128
elephant_7_high_large_2,5,5,5128,28.368370838092577,1.2000112600784483,0.24231791964355284,28.34295222435218,1.1999230163436827,0.2423245197451399,True,3,256,128
elephant_7_high_large_3,5,5,5410,27.11044472083873,1.1794982997394743,0.23873394417903732,27.060071707302008,1.1789724135179451,0.23865335501229165,True,3,256,128
elephant_7_high_large_4,5,5,5588,27.904174298833514,1.1957930100530958,0.2420400122593365,27.872852828517246,1.195744313739316,0.2420839059738404,True,3,256,128
elephant_7_high_large_5,5,5,5497,27.619163188870935,1.1906294896856795,0.24095275329796956,27.570449316670377,1.1903297062897025,0.24094542553775627,True,3,256,128
elephant_7_high_large_6,5,5,5413,28.050645404025694,1.1970994769460288,0.2421704140420419,28.01408302085581,1.1968022360700918,0.2421418645399095,True,3,256,128
elephant_7_high_large_7,5,5,5348,28.201769083397274,1.203319666785499,0.2435918948652345,28.17633618335151,1.2031753094860742,0.24359788218656722,True,3,256,128
elephant_7_high_large_8,5,5,5599,27.586295831070416,1.189614563058575,0.24099282024638174,27.5299708081492,1.189254140084321,0.24098023589900724,True,3,256,128
elephant_7_high_large_9,5,5,5477,27.716008497516746,1.1881167019337953,0.24025413289323866,27.696534291174817,1.1878947829515993,0.24021842315347397,True,3,256,128
elephant_7_high_large_10,5,5,5399,27.502547432632852,1.1900750305401093,0.24110967221497642,27.4778343751005,1.19007260409435,0.24115192806240726,True,3,256,128
elephant_7_high_large_11,5,5,5631,27.91785317386605,1.1908203119944063,0.24034010954034885,27.897147231285853,1.190671968794493,0.2403214739747347,True,3,256,128
elephant_7_high_large_12,5,5,5561,27.252200785979987,1.1874274011638792,0.240928306727978,27.196909087593724,1.1869082633658181,0.24087389816789356,True,3,256,128
elephant_7_high_large_13,5,5,4983,29.00183709432215,1.2137835386194964,0.24525372657953953,29.02814763323117,1.214658561498199,0.24546522796509734,True,3,256,128
elephant_7_high_large_14,5,5,5289,27.613186255375332,1.1889971309939522,0.24048701240859197,27.596788805716244,1.1890300089025072,0.24051515857335348,True,3,256,128
elephant_7_high_large_15,5,5,5284,29.713560179483164,1.2217678979895317,0.246270539189399,29.730788372792247,1.2221097663398424,0.24632584467370872,True,3,256,128
