metric,n_cases,mean,sd,se,min,max
expected_fs_hard_sum,15,8.818684094222112,0.23229625375767163,0.05997863481265562,8.497766222038987,9.228673484184661
expected_fs_hard_mean,15,1.0542069938808316,0.015842992252297097,0.004090643009815985,1.028265598146516,1.0830746447427007
expected_fs_hard_density,15,0.26568214084424663,0.003633730460270927,0.000938225170482394,0.26034555935262244,0.2724751919093737
expected_fs_soft_sum,15,8.832860206823414,0.2367093698766681,0.06111809649490581,8.508575638838838,9.257258524865241
expected_fs_soft_mean,15,1.054779671787692,0.016123531353966155,0.004163077894397602,1.0286791011934326,1.0847004474394708
expected_fs_soft_density,15,0.2658573456599028,0.003723046854576437,0.0009612865643282965,0.26051567819940735,0.2728363670886395
n_shapes_selected_hard,15,3921.6,279.7204727172161,72.22351549513627,3389.0,4308.0
