metric,n_cases,mean,sd,se,min,max
expected_fs_hard_sum,15,27.57176657888275,1.4481303007921134,0.37390563587374614,24.48281551894971,30.197438553964243
expected_fs_hard_mean,15,1.1957256986238656,0.029006195737838195,0.007489367535298659,1.1331385908108091,1.2491432561243634
expected_fs_hard_density,15,0.2379493567935964,0.00539957312736178,0.0013941637865934184,0.22632166114425759,0.24794601790702686
expected_fs_soft_sum,15,27.576461893617786,1.47207622667475,0.38008844735061076,24.463363328923478,30.2517553937965
expected_fs_soft_mean,15,1.1962502623912394,0.029504144840653654,0.007617937440796205,1.132866912415425,1.2506539625712507
expected_fs_soft_density,15,0.23806817380003847,0.00549237921314604,0.0014181262149046939,0.22628056653009448,0.2482377076868703
n_shapes_selected_hard,15,4298.8,442.49103300034704,114.25069344376404,3474.0,5039.0
