case_id,idx,x,y,s,s_norm,fs_raw,fs_centered,fs_norm,valid
bird_136_symmetrical_8_1,0,29.393436069094683,76.54455739861444,0.0,0.0,0.0,,0.0,False
bird_136_symmetrical_8_1,1,29.647603709998098,76.59830192763664,0.25978772889077123,0.00401904510959675,0.0,,0.0,False
bird_136_symmetrical_8_1,2,29.901771350901512,76.65204645665882,0.5195754577815395,0.008038090219193453,0.0,,0.0,False
bird_136_symmetrical_8_1,3,30.155938991804927,76.70579098568102,0.7793631866723107,0.012057135328790203,1.4677647142259005,0.3939732893093766,1.0,True
bird_136_symmetrical_8_1,4,30.350685156881973,76.56109839047137,1.0219781407058965,0.01581050908777056,1.2364453591923086,0.16265393427578467,0.8424002479473763,True
bird_136_symmetrical_8_1,5,30.535342308659082,76.37836825223847,1.2817637583236712,0.019829521534926137,1.0929430290845124,0.019151604167988445,0.7446309469709053,True
bird_136_symmetrical_8_1,6,30.720670252671813,76.19631556130699,1.5415514199001603,0.02384856560313753,1.0739298410417744,0.00013841612525045122,0.7316771078041382,True
bird_136_symmetrical_8_1,7,30.906043920753508,76.01430933266587,1.80133914879093,0.027867610712734258,1.0738297109568056,3.828604028166538e-05,0.7316088883654241,True
bird_136_symmetrical_8_1,8,31.09230068953083,75.83320717201704,2.0611267091302294,0.03188665321475608,1.073831614862829,4.0189946305169144e-05,0.7316101855120343,True
bird_136_symmetrical_8_1,9,31.279683278352323,75.65327006362071,2.320914310011175,0.03590569634397729,1.073804415802556,1.2990886032016036e-05,0.7315916545717484,True
bird_136_symmetrical_8_1,10,31.467098917305517,75.47336719723997,2.5807020369272893,0.039924741423025115,1.073797747633859,6.322717335027761e-06,0.7315871114943515,True
bird_136_symmetrical_8_1,11,31.6546907426929,75.29364813081219,2.840489711365171,0.04394378569020864,1.0737970611474308,5.636230906880257e-06,0.7315866437855822,True
bird_136_symmetrical_8_1,12,31.84281559675431,75.1144870214948,3.1002774397271264,0.04796283079162435,1.073792176868551,7.51952027089331e-07,0.7315833160867812,True
bird_136_symmetrical_8_1,13,32.03089729694426,74.93528060940457,3.3600651686147582,0.05198187590117253,1.0737914413621192,1.6445595329983576e-08,0.731582814980286,True
bird_136_symmetrical_8_1,14,32.218965033105185,74.75605955721524,3.619852887594211,0.05600092085743626,1.0737920049617609,5.800452369530973e-07,0.7315831989652913,True
bird_136_symmetrical_8_1,15,32.406879609485195,74.57667791050345,3.879640614773752,0.06001996594055943,1.0737915927617168,1.6784519285550914e-07,0.7315829181300593,True
bird_136_symmetrical_8_1,16,32.59473929613321,74.39723877816401,4.139428343664519,0.06403901105015611,1.0737916305519921,2.056354682089534e-07,0.7315829438768803,True
bird_136_symmetrical_8_1,17,32.782608903280675,74.21781003540185,4.399216070508859,0.06805805612809356,1.073794335527522,2.910610997997054e-06,0.7315847867986398,True
bird_136_symmetrical_8_1,18,32.970627977664044,74.0385381741697,4.659003623254596,0.0720770985126392,1.073799002099307,7.577182782991798e-06,0.7315879661718321,True
bird_136_symmetrical_8_1,19,33.1591458443725,73.85979072323194,4.918791300570238,0.0760961428243431,1.0737954318041083,4.006887584395713e-06,0.7315855337007664,True
